category,complete_preservation,condition,constraint_errors,constraint_satisfaction,constraint_total,constraints_satisfied,correct_refusal,element_change_precision,error,error_codes,estimated_cost,expected_status,generation_status,generator_model,generator_provider,host_export_valid,input_tokens,language,latency_ms,musicxml_validity,non_target_preservation,operation_minimality,output_produced,output_tokens,patch_fingerprint,patch_parse,post_fingerprint,preview_valid,processing_latency_ms,provider_latency_ms,raw_output_path,refused,repair_added_cost,repair_attempt_count,repair_attempted,repair_success,repetition,routing,run_id,scope_stress_applied,scope_stress_extra_measures,semantic_patch_fingerprint,task_id,task_success,transaction_valid,unsafe_execution
conflicting_or_unsupported,1,interactive_runtime_acceptance,,1.0,1,1,1,1.0,,,0.0,refuse,refused,seraedit_rule_v1,local_rule,0,0,zh,0.19530000008671777,,1.0,1.0,0,0,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,0,refused,0,0.19530000008671777,0.0,experiments/runtime_acceptance_core_bilingual_r3_v4_20260826/raw_outputs/conflict_002__zh__r2.json,1,0,0,0,0,2,local_first,conflict_002:zh:r2,0,,d07935fefb9eb378b16d51bcd1510040077a17127c632f31657c65ebe9093765,conflict_002,1,0,0
conflicting_or_unsupported,1,interactive_runtime_acceptance,,1.0,1,1,1,1.0,,,0.0,refuse,refused,seraedit_rule_v1,local_rule,0,0,zh,0.2348000007259543,,1.0,1.0,0,0,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,0,refused,0,0.2348000007259543,0.0,experiments/runtime_acceptance_core_bilingual_r3_v4_20260826/raw_outputs/conflict_002__zh__r3.json,1,0,0,0,0,3,local_first,conflict_002:zh:r3,0,,d07935fefb9eb378b16d51bcd1510040077a17127c632f31657c65ebe9093765,conflict_002,1,0,0
conflicting_or_unsupported,1,interactive_runtime_acceptance,,1.0,1,1,1,1.0,,,0.0,refuse,refused,seraedit_rule_v1,local_rule,0,0,en,0.18900000031862874,,1.0,1.0,0,0,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,0,refused,0,0.18900000031862874,0.0,experiments/runtime_acceptance_core_bilingual_r3_v4_20260826/raw_outputs/conflict_003__en__r1.json,1,0,0,0,0,1,local_first,conflict_003:en:r1,0,,d07935fefb9eb378b16d51bcd1510040077a17127c632f31657c65ebe9093765,conflict_003,1,0,0
conflicting_or_unsupported,1,interactive_runtime_acceptance,,1.0,1,1,1,1.0,,,0.0,refuse,refused,seraedit_rule_v1,local_rule,0,0,en,0.3513999999995576,,1.0,1.0,0,0,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,0,refused,0,0.3513999999995576,0.0,experiments/runtime_acceptance_core_bilingual_r3_v4_20260826/raw_outputs/conflict_003__en__r2.json,1,0,0,0,0,2,local_first,conflict_003:en:r2,0,,d07935fefb9eb378b16d51bcd1510040077a17127c632f31657c65ebe9093765,conflict_003,1,0,0
conflicting_or_unsupported,1,interactive_runtime_acceptance,,1.0,1,1,1,1.0,,,0.0,refuse,refused,seraedit_rule_v1,local_rule,0,0,en,0.21689999994123355,,1.0,1.0,0,0,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,0,refused,0,0.21689999994123355,0.0,experiments/runtime_acceptance_core_bilingual_r3_v4_20260826/raw_outputs/conflict_003__en__r3.json,1,0,0,0,0,3,local_first,conflict_003:en:r3,0,,d07935fefb9eb378b16d51bcd1510040077a17127c632f31657c65ebe9093765,conflict_003,1,0,0
conflicting_or_unsupported,1,interactive_runtime_acceptance,,1.0,1,1,1,1.0,,,0.0,refuse,refused,seraedit_rule_v1,local_rule,0,0,zh,0.33710000025166664,,1.0,1.0,0,0,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,0,refused,0,0.33710000025166664,0.0,experiments/runtime_acceptance_core_bilingual_r3_v4_20260826/raw_outputs/conflict_003__zh__r1.json,1,0,0,0,0,1,local_first,conflict_003:zh:r1,0,,d07935fefb9eb378b16d51bcd1510040077a17127c632f31657c65ebe9093765,conflict_003,1,0,0
conflicting_or_unsupported,1,interactive_runtime_acceptance,,1.0,1,1,1,1.0,,,0.0,refuse,refused,seraedit_rule_v1,local_rule,0,0,zh,0.35089999983028974,,1.0,1.0,0,0,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,0,refused,0,0.35089999983028974,0.0,experiments/runtime_acceptance_core_bilingual_r3_v4_20260826/raw_outputs/conflict_003__zh__r2.json,1,0,0,0,0,2,local_first,conflict_003:zh:r2,0,,d07935fefb9eb378b16d51bcd1510040077a17127c632f31657c65ebe9093765,conflict_003,1,0,0
conflicting_or_unsupported,1,interactive_runtime_acceptance,,1.0,1,1,1,1.0,,,0.0,refuse,refused,seraedit_rule_v1,local_rule,0,0,zh,0.33510000048408983,,1.0,1.0,0,0,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,0,refused,0,0.33510000048408983,0.0,experiments/runtime_acceptance_core_bilingual_r3_v4_20260826/raw_outputs/conflict_003__zh__r3.json,1,0,0,0,0,3,local_first,conflict_003:zh:r3,0,,d07935fefb9eb378b16d51bcd1510040077a17127c632f31657c65ebe9093765,conflict_003,1,0,0
conflicting_or_unsupported,1,interactive_runtime_acceptance,,1.0,1,1,1,1.0,,,0.0,refuse,refused,seraedit_rule_v1,local_rule,0,0,en,0.22170000011101365,,1.0,1.0,0,0,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,0,refused,0,0.22170000011101365,0.0,experiments/runtime_acceptance_core_bilingual_r3_v4_20260826/raw_outputs/conflict_004__en__r1.json,1,0,0,0,0,1,local_first,conflict_004:en:r1,0,,d07935fefb9eb378b16d51bcd1510040077a17127c632f31657c65ebe9093765,conflict_004,1,0,0
conflicting_or_unsupported,1,interactive_runtime_acceptance,,1.0,1,1,1,1.0,,,0.0,refuse,refused,seraedit_rule_v1,local_rule,0,0,en,0.20569999924191507,,1.0,1.0,0,0,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,0,refused,0,0.20569999924191507,0.0,experiments/runtime_acceptance_core_bilingual_r3_v4_20260826/raw_outputs/conflict_004__en__r2.json,1,0,0,0,0,2,local_first,conflict_004:en:r2,0,,d07935fefb9eb378b16d51bcd1510040077a17127c632f31657c65ebe9093765,conflict_004,1,0,0
conflicting_or_unsupported,1,interactive_runtime_acceptance,,1.0,1,1,1,1.0,,,0.0,refuse,refused,seraedit_rule_v1,local_rule,0,0,en,0.21300000025803456,,1.0,1.0,0,0,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,0,refused,0,0.21300000025803456,0.0,experiments/runtime_acceptance_core_bilingual_r3_v4_20260826/raw_outputs/conflict_004__en__r3.json,1,0,0,0,0,3,local_first,conflict_004:en:r3,0,,d07935fefb9eb378b16d51bcd1510040077a17127c632f31657c65ebe9093765,conflict_004,1,0,0
conflicting_or_unsupported,1,interactive_runtime_acceptance,,1.0,1,1,1,1.0,,,0.0,refuse,refused,seraedit_rule_v1,local_rule,0,0,zh,0.2556999997977982,,1.0,1.0,0,0,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,0,refused,0,0.2556999997977982,0.0,experiments/runtime_acceptance_core_bilingual_r3_v4_20260826/raw_outputs/conflict_004__zh__r1.json,1,0,0,0,0,1,local_first,conflict_004:zh:r1,0,,d07935fefb9eb378b16d51bcd1510040077a17127c632f31657c65ebe9093765,conflict_004,1,0,0
conflicting_or_unsupported,1,interactive_runtime_acceptance,,1.0,1,1,1,1.0,,,0.0,refuse,refused,seraedit_rule_v1,local_rule,0,0,zh,0.44770000022253953,,1.0,1.0,0,0,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,0,refused,0,0.44770000022253953,0.0,experiments/runtime_acceptance_core_bilingual_r3_v4_20260826/raw_outputs/conflict_004__zh__r2.json,1,0,0,0,0,2,local_first,conflict_004:zh:r2,0,,d07935fefb9eb378b16d51bcd1510040077a17127c632f31657c65ebe9093765,conflict_004,1,0,0
conflicting_or_unsupported,1,interactive_runtime_acceptance,,1.0,1,1,1,1.0,,,0.0,refuse,refused,seraedit_rule_v1,local_rule,0,0,zh,0.2782000001388951,,1.0,1.0,0,0,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,0,refused,0,0.2782000001388951,0.0,experiments/runtime_acceptance_core_bilingual_r3_v4_20260826/raw_outputs/conflict_004__zh__r3.json,1,0,0,0,0,3,local_first,conflict_004:zh:r3,0,,d07935fefb9eb378b16d51bcd1510040077a17127c632f31657c65ebe9093765,conflict_004,1,0,0
conflicting_or_unsupported,1,interactive_runtime_acceptance,,1.0,1,1,1,1.0,,,0.0,refuse,refused,seraedit_rule_v1,local_rule,0,0,en,0.18649999947228935,,1.0,1.0,0,0,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,0,refused,0,0.18649999947228935,0.0,experiments/runtime_acceptance_core_bilingual_r3_v4_20260826/raw_outputs/conflict_005__en__r1.json,1,0,0,0,0,1,local_first,conflict_005:en:r1,0,,d07935fefb9eb378b16d51bcd1510040077a17127c632f31657c65ebe9093765,conflict_005,1,0,0
conflicting_or_unsupported,1,interactive_runtime_acceptance,,1.0,1,1,1,1.0,,,0.0,refuse,refused,seraedit_rule_v1,local_rule,0,0,en,0.3507999999783351,,1.0,1.0,0,0,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,0,refused,0,0.3507999999783351,0.0,experiments/runtime_acceptance_core_bilingual_r3_v4_20260826/raw_outputs/conflict_005__en__r2.json,1,0,0,0,0,2,local_first,conflict_005:en:r2,0,,d07935fefb9eb378b16d51bcd1510040077a17127c632f31657c65ebe9093765,conflict_005,1,0,0
conflicting_or_unsupported,1,interactive_runtime_acceptance,,1.0,1,1,1,1.0,,,0.0,refuse,refused,seraedit_rule_v1,local_rule,0,0,en,0.1998999996430939,,1.0,1.0,0,0,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,0,refused,0,0.1998999996430939,0.0,experiments/runtime_acceptance_core_bilingual_r3_v4_20260826/raw_outputs/conflict_005__en__r3.json,1,0,0,0,0,3,local_first,conflict_005:en:r3,0,,d07935fefb9eb378b16d51bcd1510040077a17127c632f31657c65ebe9093765,conflict_005,1,0,0
conflicting_or_unsupported,1,interactive_runtime_acceptance,,1.0,1,1,1,1.0,,,0.0,refuse,refused,seraedit_rule_v1,local_rule,0,0,zh,0.20279999989725184,,1.0,1.0,0,0,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,0,refused,0,0.20279999989725184,0.0,experiments/runtime_acceptance_core_bilingual_r3_v4_20260826/raw_outputs/conflict_005__zh__r1.json,1,0,0,0,0,1,local_first,conflict_005:zh:r1,0,,d07935fefb9eb378b16d51bcd1510040077a17127c632f31657c65ebe9093765,conflict_005,1,0,0
conflicting_or_unsupported,1,interactive_runtime_acceptance,,1.0,1,1,1,1.0,,,0.0,refuse,refused,seraedit_rule_v1,local_rule,0,0,zh,0.3341999999975087,,1.0,1.0,0,0,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,0,refused,0,0.3341999999975087,0.0,experiments/runtime_acceptance_core_bilingual_r3_v4_20260826/raw_outputs/conflict_005__zh__r2.json,1,0,0,0,0,2,local_first,conflict_005:zh:r2,0,,d07935fefb9eb378b16d51bcd1510040077a17127c632f31657c65ebe9093765,conflict_005,1,0,0
conflicting_or_unsupported,1,interactive_runtime_acceptance,,1.0,1,1,1,1.0,,,0.0,refuse,refused,seraedit_rule_v1,local_rule,0,0,zh,0.3863000001729233,,1.0,1.0,0,0,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,0,refused,0,0.3863000001729233,0.0,experiments/runtime_acceptance_core_bilingual_r3_v4_20260826/raw_outputs/conflict_005__zh__r3.json,1,0,0,0,0,3,local_first,conflict_005:zh:r3,0,,d07935fefb9eb378b16d51bcd1510040077a17127c632f31657c65ebe9093765,conflict_005,1,0,0
dynamics_articulation,1,interactive_runtime_acceptance,,1.0,3,3,0,1.0,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,en,229.19410000031348,1,1.0,1.0,1,0,12aaae3c4ce8fb0af407d0a80a2ff8e989e203030b381576d81623f344044180,1,2a612e3a5121d2a22d612ac2ba1410110e2aca0847126e17b0c302eb7572292a,1,229.19410000031348,0.0,experiments/runtime_acceptance_core_bilingual_r3_v4_20260826/raw_outputs/dynamics_001__en__r1.json,0,0,0,0,0,1,local_first,dynamics_001:en:r1,0,,55c844743cb17f21887e894482866f7c9e986d5f79adedebe38607424f68c0b2,dynamics_001,1,1,0
dynamics_articulation,1,interactive_runtime_acceptance,,1.0,3,3,0,1.0,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,en,35.39920000002894,1,1.0,1.0,1,0,12aaae3c4ce8fb0af407d0a80a2ff8e989e203030b381576d81623f344044180,1,2a612e3a5121d2a22d612ac2ba1410110e2aca0847126e17b0c302eb7572292a,1,35.39920000002894,0.0,experiments/runtime_acceptance_core_bilingual_r3_v4_20260826/raw_outputs/dynamics_001__en__r2.json,0,0,0,0,0,2,local_first,dynamics_001:en:r2,0,,55c844743cb17f21887e894482866f7c9e986d5f79adedebe38607424f68c0b2,dynamics_001,1,1,0
dynamics_articulation,1,interactive_runtime_acceptance,,1.0,3,3,0,1.0,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,en,36.13289999975677,1,1.0,1.0,1,0,12aaae3c4ce8fb0af407d0a80a2ff8e989e203030b381576d81623f344044180,1,2a612e3a5121d2a22d612ac2ba1410110e2aca0847126e17b0c302eb7572292a,1,36.13289999975677,0.0,experiments/runtime_acceptance_core_bilingual_r3_v4_20260826/raw_outputs/dynamics_001__en__r3.json,0,0,0,0,0,3,local_first,dynamics_001:en:r3,0,,55c844743cb17f21887e894482866f7c9e986d5f79adedebe38607424f68c0b2,dynamics_001,1,1,0
dynamics_articulation,1,interactive_runtime_acceptance,,1.0,3,3,0,1.0,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,zh,36.12939999948139,1,1.0,1.0,1,0,00f9babbc13630b49691d0e1e1429b9902959978ebb3be163c7def8eb39ea44d,1,2a612e3a5121d2a22d612ac2ba1410110e2aca0847126e17b0c302eb7572292a,1,36.12939999948139,0.0,experiments/runtime_acceptance_core_bilingual_r3_v4_20260826/raw_outputs/dynamics_001__zh__r1.json,0,0,0,0,0,1,local_first,dynamics_001:zh:r1,0,,55c844743cb17f21887e894482866f7c9e986d5f79adedebe38607424f68c0b2,dynamics_001,1,1,0
dynamics_articulation,1,interactive_runtime_acceptance,,1.0,3,3,0,1.0,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,zh,37.348100000599516,1,1.0,1.0,1,0,00f9babbc13630b49691d0e1e1429b9902959978ebb3be163c7def8eb39ea44d,1,2a612e3a5121d2a22d612ac2ba1410110e2aca0847126e17b0c302eb7572292a,1,37.348100000599516,0.0,experiments/runtime_acceptance_core_bilingual_r3_v4_20260826/raw_outputs/dynamics_001__zh__r2.json,0,0,0,0,0,2,local_first,dynamics_001:zh:r2,0,,55c844743cb17f21887e894482866f7c9e986d5f79adedebe38607424f68c0b2,dynamics_001,1,1,0
dynamics_articulation,1,interactive_runtime_acceptance,,1.0,3,3,0,1.0,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,zh,36.2236999999368,1,1.0,1.0,1,0,00f9babbc13630b49691d0e1e1429b9902959978ebb3be163c7def8eb39ea44d,1,2a612e3a5121d2a22d612ac2ba1410110e2aca0847126e17b0c302eb7572292a,1,36.2236999999368,0.0,experiments/runtime_acceptance_core_bilingual_r3_v4_20260826/raw_outputs/dynamics_001__zh__r3.json,0,0,0,0,0,3,local_first,dynamics_001:zh:r3,0,,55c844743cb17f21887e894482866f7c9e986d5f79adedebe38607424f68c0b2,dynamics_001,1,1,0
dynamics_articulation,1,interactive_runtime_acceptance,,1.0,2,2,0,1.0,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,en,35.10599999935948,1,1.0,1.0,1,0,f94f64690599aca3ef49219cafe1105e02c2dd271a82bc89801db8a81e6f9d23,1,12c7072ac5c72fcc914e9c157718d6b4eca28a3540aa374fcf98ff7e44a3d604,1,35.10599999935948,0.0,experiments/runtime_acceptance_core_bilingual_r3_v4_20260826/raw_outputs/dynamics_002__en__r1.json,0,0,0,0,0,1,local_first,dynamics_002:en:r1,0,,55c844743cb17f21887e894482866f7c9e986d5f79adedebe38607424f68c0b2,dynamics_002,1,1,0
dynamics_articulation,1,interactive_runtime_acceptance,,1.0,2,2,0,1.0,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,en,56.100200000400946,1,1.0,1.0,1,0,f94f64690599aca3ef49219cafe1105e02c2dd271a82bc89801db8a81e6f9d23,1,12c7072ac5c72fcc914e9c157718d6b4eca28a3540aa374fcf98ff7e44a3d604,1,56.100200000400946,0.0,experiments/runtime_acceptance_core_bilingual_r3_v4_20260826/raw_outputs/dynamics_002__en__r2.json,0,0,0,0,0,2,local_first,dynamics_002:en:r2,0,,55c844743cb17f21887e894482866f7c9e986d5f79adedebe38607424f68c0b2,dynamics_002,1,1,0
dynamics_articulation,1,interactive_runtime_acceptance,,1.0,2,2,0,1.0,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,en,35.39760000057868,1,1.0,1.0,1,0,f94f64690599aca3ef49219cafe1105e02c2dd271a82bc89801db8a81e6f9d23,1,12c7072ac5c72fcc914e9c157718d6b4eca28a3540aa374fcf98ff7e44a3d604,1,35.39760000057868,0.0,experiments/runtime_acceptance_core_bilingual_r3_v4_20260826/raw_outputs/dynamics_002__en__r3.json,0,0,0,0,0,3,local_first,dynamics_002:en:r3,0,,55c844743cb17f21887e894482866f7c9e986d5f79adedebe38607424f68c0b2,dynamics_002,1,1,0
dynamics_articulation,1,interactive_runtime_acceptance,,1.0,2,2,0,1.0,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,zh,36.77570000036212,1,1.0,1.0,1,0,401547b323c4b1849683d23181bd62ead9300b6a4cc940f4f1461e91115f28f6,1,12c7072ac5c72fcc914e9c157718d6b4eca28a3540aa374fcf98ff7e44a3d604,1,36.77570000036212,0.0,experiments/runtime_acceptance_core_bilingual_r3_v4_20260826/raw_outputs/dynamics_002__zh__r1.json,0,0,0,0,0,1,local_first,dynamics_002:zh:r1,0,,55c844743cb17f21887e894482866f7c9e986d5f79adedebe38607424f68c0b2,dynamics_002,1,1,0
dynamics_articulation,1,interactive_runtime_acceptance,,1.0,2,2,0,1.0,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,zh,34.252399999786576,1,1.0,1.0,1,0,401547b323c4b1849683d23181bd62ead9300b6a4cc940f4f1461e91115f28f6,1,12c7072ac5c72fcc914e9c157718d6b4eca28a3540aa374fcf98ff7e44a3d604,1,34.252399999786576,0.0,experiments/runtime_acceptance_core_bilingual_r3_v4_20260826/raw_outputs/dynamics_002__zh__r2.json,0,0,0,0,0,2,local_first,dynamics_002:zh:r2,0,,55c844743cb17f21887e894482866f7c9e986d5f79adedebe38607424f68c0b2,dynamics_002,1,1,0
dynamics_articulation,1,interactive_runtime_acceptance,,1.0,2,2,0,1.0,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,zh,38.23199999987992,1,1.0,1.0,1,0,401547b323c4b1849683d23181bd62ead9300b6a4cc940f4f1461e91115f28f6,1,12c7072ac5c72fcc914e9c157718d6b4eca28a3540aa374fcf98ff7e44a3d604,1,38.23199999987992,0.0,experiments/runtime_acceptance_core_bilingual_r3_v4_20260826/raw_outputs/dynamics_002__zh__r3.json,0,0,0,0,0,3,local_first,dynamics_002:zh:r3,0,,55c844743cb17f21887e894482866f7c9e986d5f79adedebe38607424f68c0b2,dynamics_002,1,1,0
dynamics_articulation,1,interactive_runtime_acceptance,,1.0,2,2,0,1.0,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,en,37.451099999998405,1,1.0,1.0,1,0,8c5506932563f0b86635ea447bed29198a1bb23e6c2ae0b6c10f6d03acfef266,1,5424444ca52da1816321f3877f7342ed9630988e8895dbd1fd1cde36da53705f,1,37.451099999998405,0.0,experiments/runtime_acceptance_core_bilingual_r3_v4_20260826/raw_outputs/dynamics_003__en__r1.json,0,0,0,0,0,1,local_first,dynamics_003:en:r1,0,,55c844743cb17f21887e894482866f7c9e986d5f79adedebe38607424f68c0b2,dynamics_003,1,1,0
dynamics_articulation,1,interactive_runtime_acceptance,,1.0,2,2,0,1.0,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,en,37.781099999847356,1,1.0,1.0,1,0,8c5506932563f0b86635ea447bed29198a1bb23e6c2ae0b6c10f6d03acfef266,1,5424444ca52da1816321f3877f7342ed9630988e8895dbd1fd1cde36da53705f,1,37.781099999847356,0.0,experiments/runtime_acceptance_core_bilingual_r3_v4_20260826/raw_outputs/dynamics_003__en__r2.json,0,0,0,0,0,2,local_first,dynamics_003:en:r2,0,,55c844743cb17f21887e894482866f7c9e986d5f79adedebe38607424f68c0b2,dynamics_003,1,1,0
